URL,plt,lh_si,pagesize,numreq,fcp,domC
https://bri.co.id/,0.000s,0.000,0,0,-,0.000
https://brunch.co.kr/,1.967s,0.000,17,2,-,1.369
https://brunch.co.kr/,2.093s,0.000,17,2,-,1.555
https://brunch.co.kr/,2.649s,0.000,17,2,-,1.624
https://bubbl.us/,7.074s,2.877,787,35,1.679,5.572
https://bubbl.us/,7.361s,3.602,787,35,2.646,6.160
https://bubbl.us/,8.400s,3.509,787,35,2.279,6.625
https://businessmirror.com.ph/,51.382s,12.947,3463,375,7.695,39.205
https://businessmirror.com.ph/,102.800s,13.122,3517,471,8.599,0.000
https://businessmirror.com.ph/,45.287s,11.020,3458,373,7.595,37.322
https://businesstech.co.za/,3.247s,3.186,55,6,3.230,3.165
https://businesstech.co.za/,3.447s,3.352,55,6,3.405,3.346
https://businesstech.co.za/,5.627s,5.549,55,6,5.594,5.526
https://buyabattery.co.uk/,12.121s,9.191,3686,105,6.557,11.017
https://buyabattery.co.uk/,10.887s,8.132,3686,105,5.384,9.528
https://buyabattery.co.uk/,11.104s,8.049,3686,105,5.396,9.590
https://buypower.ng/,20.162s,5.253,1238,85,3.927,8.215
https://buypower.ng/,19.096s,4.199,1238,85,2.779,7.410
https://buypower.ng/,23.549s,4.779,4136,143,3.314,8.344
https://cabinet.gov.bd/,40.333s,9.076,11277,137,6.862,31.025
https://cabinet.gov.bd/,37.860s,10.444,11277,137,8.730,31.012
https://cabinet.gov.bd/,36.551s,11.008,11277,136,8.753,31.499
https://campusnews.com.ng/,7.943s,4.217,864,63,3.312,6.645
https://campusnews.com.ng/,11.755s,7.914,864,63,6.645,10.304
https://campusnews.com.ng/,10.080s,5.818,932,56,4.586,8.632
https://capitolnews.co.ke/,6.034s,5.029,1376,35,3.395,5.562
https://capitolnews.co.ke/,5.961s,5.696,1376,35,3.429,4.507
https://capitolnews.co.ke/,6.444s,5.340,1376,35,3.729,5.810
https://carnival.com.bd/,15.226s,10.413,2468,108,3.562,12.572
https://carnival.com.bd/,15.271s,7.897,2468,108,3.293,12.059
https://carnival.com.bd/,18.511s,11.506,2468,109,4.337,15.870
https://carrd.co/,3.373s,2.462,685,19,1.868,2.322
https://carrd.co/,6.478s,4.394,689,19,3.425,4.189
https://carrd.co/,3.578s,2.440,689,19,1.712,2.393
https://cbeib.com.et/,5.366s,4.821,1298,24,4.562,4.713
https://cbeib.com.et/,8.359s,6.535,1296,24,5.849,6.976
https://cbeib.com.et/,4.913s,4.355,1298,24,4.162,4.214
https://cellphones.com.vn/,25.022s,20.135,2737,200,4.412,16.815
https://cellphones.com.vn/,23.548s,21.391,3015,229,3.296,22.544
https://cellphones.com.vn/,25.184s,21.517,2737,196,3.545,17.656
https://championsbattle.com.mm/,10.979s,5.557,1735,41,2.456,10.406
https://championsbattle.com.mm/,8.025s,4.587,1735,41,1.895,7.419
https://championsbattle.com.mm/,13.653s,6.692,1734,40,2.849,12.473
https://chsi.com.cn/,120.042s,0.000,1350,138,-,120.042
https://chsi.com.cn/,119.475s,0.000,1388,142,-,119.271
https://chsi.com.cn/,119.629s,0.000,1388,142,-,119.466
https://cleartax.in/,20.683s,3.465,2074,131,3.062,6.549
https://cleartax.in/,18.766s,2.960,2074,129,2.745,6.994
https://cleartax.in/,16.174s,2.663,2074,130,2.412,5.517
https://clutch.co/,10.113s,2.543,769,39,2.179,7.681
