URL,plt,lh_si,pagesize,numreq,fcp,domC
https://www.myvi.in/?EXP_TYPE=ORG,14.523s,12.552,2153,105,4.645,8.293
https://www.ocsc.go.th/?EXP_TYPE=WEBP,13.156s,11.245,2427,156,9.267,12.297
https://www.gari.pk/?EXP_TYPE=ORG,12.794s,4.458,797,142,2.796,9.257
https://www.clickone.co.in/?EXP_TYPE=ORG,14.714s,8.528,1243,127,2.278,3.820
https://www.bb.org.bd/en/index.php?EXP_TYPE=AVIF,5.157s,4.360,1663,42,3.945,4.835
https://smartedu.cn/?EXP_TYPE=ORG,14.936s,9.814,4066,68,8.412,14.582
https://www.spot.ph/?EXP_TYPE=ORG,41.118s,13.478,9905,287,3.646,8.867
https://www.edureka.co/?EXP_TYPE=AVIF,14.394s,10.012,1620,72,0.772,8.687
https://lged.gov.bd/?EXP_TYPE=AVIF,48.064s,14.063,6101,197,7.469,35.583
https://bubbl.us/?EXP_TYPE=WEBP,14.805s,4.568,717,35,2.421,12.190
https://www.sport.es/es/?EXP_TYPE=ORG,61.331s,3.298,1775,357,3.045,33.113
https://kahoot.it/?EXP_TYPE=ORG,17.664s,17.212,1307,14,17.211,17.434
https://www.digital-forum.it/?EXP_TYPE=AVIF,120.500s,6.677,2874,3642,4.897,0.000
https://deped.gov.ph/?EXP_TYPE=ORG,11.101s,9.952,1355,102,7.862,10.930
https://www.utumishi.go.tz/?EXP_TYPE=ORG,7.894s,4.040,4801,39,3.445,5.619
https://primewire.mx/?EXP_TYPE=ORG,37.962s,2.968,469,20,3.001,0.000
https://teletalk.com.bd/bn/?EXP_TYPE=WEBP,8.956s,6.194,2499,111,3.696,6.944
https://www.n-tv.de/?EXP_TYPE=WEBP,23.596s,9.231,2041,163,2.012,13.547
https://www.knec.ac.ke/?EXP_TYPE=ORG,21.875s,8.229,5958,131,4.593,17.091
https://hu.edu.et/?EXP_TYPE=WEBP,15.391s,11.195,4673,134,7.129,12.412
https://insa.gov.et/?EXP_TYPE=ORG,3.976s,3.351,6,4,3.400,3.190
https://ui.ac.id/?EXP_TYPE=WEBP,120.107s,0.000,1657,907,-,0.000
https://leadership.ng/?EXP_TYPE=WEBP,11.661s,3.959,1108,89,3.880,5.009
https://www.unam.mx/?EXP_TYPE=AVIF,24.903s,8.462,3042,142,7.125,17.030
https://uniport.edu.ng/?EXP_TYPE=AVIF,0.904s,0.637,12,6,0.674,0.686
https://fue.edu.eg/?EXP_TYPE=AVIF,6.946s,3.838,515,51,2.945,5.965
https://www.sozcu.com.tr/?EXP_TYPE=WEBP,30.193s,18.857,3101,199,3.195,21.287
https://www.aajtak.in/?EXP_TYPE=ORG,42.669s,15.985,4775,374,2.462,31.410
https://www.dailymaverick.co.za/?EXP_TYPE=WEBP,28.355s,3.840,1635,101,3.104,15.728
https://www.ais.th/?EXP_TYPE=AVIF,12.956s,3.777,798,56,7.362,12.047
https://ria.ru/?EXP_TYPE=AVIF,9.790s,3.527,498,114,3.428,6.933
https://doh.gov.ph/?EXP_TYPE=AVIF,40.158s,3.508,4569,87,2.277,36.298
https://www.goindigo.in//?EXP_TYPE=AVIF,46.566s,12.671,3910,173,7.443,22.763
https://amharajusticetraining.gov.et/?EXP_TYPE=ORG,4.781s,4.161,733,35,3.982,4.165
https://www.jumia.com.ng/?EXP_TYPE=WEBP,6.140s,3.388,871,61,0.576,3.247
https://ldtax.gov.bd/?EXP_TYPE=ORG,21.121s,8.670,4640,42,7.112,18.520
https://teknokrat.ac.id/?EXP_TYPE=WEBP,14.175s,4.142,4451,175,2.795,10.912
https://campusnews.com.ng/?EXP_TYPE=ORG,7.943s,4.217,864,63,3.312,6.645
https://online.cd/?EXP_TYPE=AVIF,0.783s,0.680,10,5,0.710,0.704
https://www.indiatoday.in/?EXP_TYPE=ORG,38.093s,13.295,2369,299,5.286,30.913
https://www.kyobobook.co.kr/?EXP_TYPE=ORG,32.302s,14.517,3299,205,7.676,24.197
https://www.cdmx.gob.mx/?EXP_TYPE=ORG,12.059s,5.281,3946,80,3.577,9.411
https://www.tori.ng/?EXP_TYPE=ORG,17.304s,2.422,991,159,2.148,9.666
https://whos.amung.us/?EXP_TYPE=AVIF,5.768s,6.247,700,61,3.829,5.146
https://www.corriere.it/?EXP_TYPE=WEBP,30.181s,10.227,1786,157,4.478,20.129
https://ukzn.ac.za/?EXP_TYPE=WEBP,38.888s,25.414,4179,157,3.846,21.977
https://guidetothephilippines.ph/?EXP_TYPE=ORG,27.409s,1.937,4205,133,1.429,2.248
https://www.ac-versailles.fr/?EXP_TYPE=WEBP,13.351s,5.152,1552,93,1.961,4.766
https://www.epfindia.gov.in/site_en/index.php?EXP_TYPE=WEBP,6.868s,3.704,1268,42,1.695,6.231
https://www.goethe.de/de/index.html?EXP_TYPE=AVIF,15.147s,12.269,512,38,11.463,13.143
https://www.visme.co/?EXP_TYPE=AVIF,8.523s,2.720,744,89,2.164,7.913
https://www.eprocure.gov.bd/Index.jsp?EXP_TYPE=WEBP,3.975s,1.551,701,36,1.229,3.048
https://www.mpg.de/de?EXP_TYPE=AVIF,11.384s,11.468,0,0,-,11.384
https://www.conrad.de/?EXP_TYPE=ORG,26.780s,15.430,1201,128,2.715,22.200
https://geolsoc.org.uk/?EXP_TYPE=WEBP,9.345s,6.042,786,169,4.129,7.844
https://www.midilibre.fr/?EXP_TYPE=WEBP,70.815s,4.020,2413,351,3.244,15.581
https://www.epassport.gov.bd/?EXP_TYPE=AVIF,3.700s,2.421,604,29,2.262,1.600
https://m.news1.kr/?EXP_TYPE=ORG,16.504s,10.260,9501,130,4.712,14.719
https://www.heise.de/?EXP_TYPE=ORG,0.000s,11.646,0,0,-,0.000
https://nautil.us/?EXP_TYPE=ORG,14.223s,7.726,2808,209,5.195,12.915
https://tecmilenio.mx/es?EXP_TYPE=ORG,48.530s,37.574,5106,253,9.179,40.081
https://www.vote.us/?EXP_TYPE=WEBP,7.106s,2.780,1989,51,1.930,5.167
https://www.dailymail.co.uk/home/index.html?EXP_TYPE=AVIF,122.600s,29.954,17029,759,109.308,0.000
https://www.elbenwald.de/?EXP_TYPE=WEBP,13.216s,7.894,1245,30,6.398,12.856
https://aleqaria.com.eg/?EXP_TYPE=ORG,21.205s,8.452,2560,198,5.945,8.478
https://businesstech.co.za/?EXP_TYPE=WEBP,2.472s,2.401,55,6,2.450,2.385
