URL,plt,lh_si,pagesize,numreq,fcp,domC
https://primewire.mx/,31.134,2.682,436.667,19.667,2.606,0.0
https://quark.cn/,15.133,5.068,1035.333,169.0,3.394,9.609
https://r01.ru/,3.95,2.496,343.333,46.333,2.085,3.688
https://rare.us/,24.185,3.634,2203.333,199.0,1.589,17.712
https://registro.br/,6.688,2.914,598.0,37.0,1.973,4.23
https://restless.co.uk/,17.376,9.975,1989.0,134.0,2.991,13.474
https://ria.ru/,15.162,5.792,2144.0,141.0,4.179,11.983
https://rocketreach.co/,18.205,4.893,3730.0,143.0,2.068,14.717
https://rs.sakura.ad.jp/,12.181,6.438,1149.0,115.333,6.486,10.405
https://ruskline.ru/,21.724,9.22,2693.333,101.0,2.107,15.005
https://samplicio.us/Samplicio.html,1.697,1.254,89.0,5.0,1.185,1.334
https://sarsefiling.co.za/,1.351,1.253,158.0,24.0,0.803,1.225
https://sarugby.co.za/,9.428,3.172,6265.0,110.0,2.218,8.22
https://sbis.ru/,9.607,3.752,1031.667,119.667,3.766,9.266
https://sgk.gov.tr/,9.344,5.229,4660.667,86.667,2.115,8.582
https://sina.cn/,29.809,14.165,2399.0,125.667,20.233,22.885
https://smartedu.cn/,15.268,6.768,3355.667,69.333,4.405,14.887
https://sns.tdx.com.cn/site/tdx_sns/page_index.html,22.316,15.041,1536.667,62.667,3.669,14.558
https://sp.nicovideo.jp/,16.593,9.764,1263.333,80.333,4.211,13.38
https://sportrbc.ru/,6.884,5.596,945.667,60.667,2.812,5.693
https://srsly.ru/,12.662,2.097,3249.667,48.667,1.897,11.395
https://sso.acesso.gov.br/login,2.181,0.0,2.0,2.0,,1.652
https://supertela.co/,4.996,2.727,2484.333,99.667,4.659,4.884
https://suumo.jp/sp/,93.198,5.379,3453.667,1877.0,3.392,8.773
https://t.co/,1.884,0.972,2.0,3.0,1.012,0.813
https://tass.ru/,16.635,6.468,2907.667,91.0,2.116,11.715
https://tec.mx/es,40.208,26.729,5463.667,368.667,5.681,29.384
https://tecmilenio.mx/es,42.906,33.912,5086.333,238.0,4.204,36.967
https://thelastgame.ru/,5.34,3.738,920.667,44.667,2.804,5.004
https://tplusgroup.ru/,1.717,0.0,0.0,2.0,1.466,1.041
https://uct.ac.za/,44.974,4.887,4731.667,1461.333,4.496,10.869
https://udea.edu.co/wps/portal/udea/web/inicio/!ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8zi_QJNXQ2NnA18_D2NXQ0CLf1MA4zdPY1MzI31wwkpiAJKG-AAjgZA_VFgJRaWzkaGjiYGPgbehqYGjoGuAX4h_s4BLl5GUAV4zCjIjTDIdFRUBAC3KPbO/dz/d5/L2dBISEvZ0FBIS9nQSEh/,16.036,3.491,1847.667,76.667,3.288,10.516
https://udg.mx/,6.119,3.812,1483.333,186.667,2.115,5.636
https://ufmg.br/,8.301,4.599,3269.0,74.0,3.034,7.742
https://ukzn.ac.za/,41.876,29.723,4565.0,159.333,4.402,22.708
https://uni-goettingen.de/,4.831,2.742,1894.0,55.0,2.341,3.662
https://usal.es/,88.511,28.913,8574.333,309.0,2.867,25.482
https://uteka.ru/,10.179,4.311,857.667,79.333,3.934,5.347
https://utel.edu.mx/,29.035,12.462,2091.0,107.0,2.618,23.57
https://uyap.gov.tr/,6.161,3.358,385.333,44.333,2.773,5.127
https://verwaltung.bund.de/,2.058,1.377,543.0,28.667,1.339,1.76
https://vine.co/,4.524,2.393,250.0,12.0,2.245,3.1
https://weblio.jp/,3.426,2.686,117.0,12.0,2.645,2.612
https://whos.amung.us/,6.395,6.821,700.0,61.0,4.945,5.703
https://wikiwiki.jp/,15.349,3.054,3359.0,65.0,2.37,5.614
https://wiza.co/,17.718,2.846,2327.333,80.0,2.095,10.905
https://www.12306.cn/index/,24.713,11.939,2914.667,92.667,3.309,11.832
https://www.20minutes.fr/,49.97,2.98,1532.0,536.333,2.567,38.698
